;time;IPO_entropy;IPO_complexity;IPO_fisher_shanon;IPO_edge_entropy;IPO_edge_complexity;IPO_edge_fisher_shannon;IPO_number_nodes;IPO_self_transition;IPD_entropy;IPD_complexity;IPD_fisher_shanon;IPD_edge_entropy;IPD_edge_complexity;IPD_edge_fisher_shannon;IPD_number_nodes;IPD_self_transition;TP_entropy;TP_complexity;TP_fisher_shanon;TP_edge_entropy;TP_edge_complexity;TP_edge_fisher_shannon;TP_number_nodes;TP_self_transition
1914;[1814, 1915];0.9706225336874303;0.026419709295904058;0.019162787752093423;0.9583183511448949;0.037059302854354825;0.027421428391579024;18.0;0.17346938775510204;0.9756296950504193;0.022633514777461262;0.013650591956524061;0.9607329284860074;0.03998276446058072;0.042012192481623266;18.0;0.163265306122449;0.9792107526039526;0.019909506471176428;0.021741257820703318;0.9583183511448949;0.03705930285435576;0.027421428391579024;18.0;0.19387755102040816
1915;[1815, 1916];0.9706225336874303;0.026419709295904058;0.019162787752093423;0.9607329284860074;0.03998276446058025;0.027509017008568434;18.0;0.17346938775510204;0.9756296950504193;0.022633514777461262;0.013650591956524061;0.9400664543100068;0.05624129096313678;0.049529905270205746;18.0;0.163265306122449;0.9770879615080621;0.021662649999311376;0.02141318601201032;0.9583183511448949;0.03705930285435576;0.027421428391579024;18.0;0.19387755102040816
1916;[1816, 1917];0.9710255540204833;0.02601259212216475;0.01581859511037991;0.9607329284860074;0.03998276446058025;0.027509017008568434;18.0;0.17346938775510204;0.9744164826843751;0.023871228963436616;0.012147896180792032;0.9218145574751188;0.07465101395325814;0.09798622498709865;18.0;0.163265306122449;0.9783011738741062;0.02041864174047951;0.01778190514462096;0.9583183511448949;0.03705930285435576;0.027421428391579024;18.0;0.19387755102040816
1917;[1817, 1918];0.9689894339940589;0.028080478272470764;0.01857415881495357;0.9607329284860074;0.03998276446058072;0.0420510802598834;18.0;0.17346938775510204;0.9715353480710238;0.02683306812893606;0.015328909949931854;0.9583183511448947;0.03705930285435575;0.02426453731552766;18.0;0.163265306122449;0.9754200392607552;0.023403054336931815;0.022076658048338083;0.9400664543100068;0.05624129096313678;0.03636079989276591;18.0;0.19387755102040816
1918;[1818, 1919];0.9727998208864045;0.024909030030912955;0.017801594446497447;0.9789848253208955;0.020031194717033057;0.020193977931517212;18.0;0.163265306122449;0.9757726115768879;0.023066621807527422;0.014070626053592383;0.9400664543100068;0.05624129096313678;0.05626429483399608;18.0;0.15306122448979592;0.9790063420105782;0.020224916038274712;0.018026557557139493;0.9400664543100068;0.05624129096313678;0.03636079989276591;18.0;0.1836734693877551
1919;[1819, 1920];0.9764088263454556;0.021851323623836832;0.016267700751438734;0.9789848253208955;0.020031194717033057;0.020193977931517212;18.0;0.163265306122449;0.9782272107155415;0.0210105767404939;0.01358794331529532;0.9400664543100068;0.05624129096313678;0.05626429483399608;18.0;0.15306122448979592;0.9809035736917678;0.018634455993956824;0.01716824292645945;0.9400664543100068;0.05624129096313678;0.03636079989276591;18.0;0.1836734693877551
1920;[1820, 1921];0.9756296950504191;0.022633514777461016;0.01906037336175919;0.9789848253208955;0.020031194717033057;0.020193977931517212;18.0;0.17346938775510204;0.9775428303566457;0.02165684525226861;0.016042281687267276;0.9400664543100068;0.05624129096313678;0.05942118591004744;18.0;0.16326530612244897;0.9795297276708218;0.019941593476152097;0.0175466211342529;0.9607329284860076;0.03998276446058072;0.02659577498640741;18.0;0.19387755102040816
1921;[1821, 1922];0.972748560437068;0.025602883569457245;0.023355126265476315;0.9789848253208955;0.020031194717033057;0.020193977931517212;18.0;0.17346938775510204;0.9737836495768402;0.025577493513684216;0.02083566722259031;0.9400664543100068;0.05624129096313678;0.05942118591004744;18.0;0.16326530612244897;0.9757705468910163;0.02387716293525451;0.022717326955885;0.9908376325554372;0.00919559653943412;0.003156891076051365;18.0;0.19387755102040816
1922;[1822, 1923];0.972748560437068;0.025602883569457245;0.023355126265476315;0.9400664543100068;0.05624129096313678;0.05942118591004744;18.0;0.17346938775510204;0.9737836495768402;0.025577493513684216;0.02083566722259031;0.9400664543100068;0.05624129096313678;0.05942118591004744;18.0;0.16326530612244897;0.9724098035558939;0.026864953782050168;0.023965882154691955;0.9908376325554372;0.00919559653943412;0.003156891076051365;18.0;0.19387755102040816
1923;[1823, 1924];0.972748560437068;0.025602883569457245;0.023355126265476315;0.9400664543100068;0.05624129096313678;0.05942118591004744;18.0;0.17346938775510204;0.9737836495768402;0.025577493513684216;0.02083566722259031;0.9400664543100068;0.05624129096313678;0.05942118591004744;18.0;0.16326530612244897;0.974186669909893;0.02516863110306212;0.023293230085846613;0.9908376325554372;0.00919559653943412;0.003156891076051365;18.0;0.19387755102040816
1924;[1824, 1925];0.972748560437068;0.025602883569457245;0.023355126265476315;0.9099617502405772;0.08386502482452303;0.08439629153620486;18.0;0.17346938775510204;0.9690999400745621;0.030480742104391213;0.02697340388521919;0.9400664543100068;0.05624129096313678;0.05942118591004744;18.0;0.16326530612244897;0.9779458506896986;0.021244707170866975;0.018122524264214512;0.9583183511448949;0.03705930285435576;0.027421428391579024;18.0;0.19387755102040816
1925;[1825, 1926];0.972748560437068;0.025602883569457245;0.023355126265476315;0.9400664543100068;0.05624129096313678;0.05942118591004744;18.0;0.17346938775510204;0.9716815521146478;0.028290602991175196;0.023952828576755708;0.9400664543100068;0.05624129096313678;0.05942118591004744;18.0;0.16326530612244897;0.9743595479398758;0.024415489501675703;0.022172624755413102;0.9583183511448949;0.03705930285435576;0.027421428391579024;18.0;0.19387755102040816
1926;[1826, 1927];0.9715353480710238;0.026833068128935825;0.02765194987503713;0.9400664543100068;0.05624129096313678;0.05942118591004744;18.0;0.17346938775510204;0.9706838170556853;0.029205116521831366;0.02669133989838537;0.9400664543100068;0.05624129096313678;0.05942118591004744;18.0;0.16326530612244897;0.9685740510792129;0.02990807213055036;0.026672175514739674;0.9583183511448949;0.03705930285435576;0.027421428391579024;18.0;0.20408163265306123
1927;[1827, 1928];0.970537613012061;0.027748932009666723;0.03005291264510196;0.9400664543100068;0.05624129096313678;0.05942118591004744;18.0;0.17346938775510204;0.9701049787693946;0.029696132897549826;0.028500158837487174;0.9400664543100068;0.05624129096313678;0.05942118591004744;18.0;0.16326530612244897;0.964562025287109;0.033311387474339836;0.028106292953076317;0.9282136470754652;0.06591012330472369;0.06844260329452097;18.0;0.2142857142857143
1928;[1828, 1929];0.972748560437068;0.025602883569457245;0.024348440136611398;0.9099617502405772;0.08386502482452303;0.08439629153620486;18.0;0.17346938775510204;0.9716815521146478;0.028290602991175196;0.023952828576755708;0.9908376325554372;0.00919559653943412;0.009470673228154095;18.0;0.16326530612244897;0.9660255369410413;0.031916993905754476;0.026124750714951843;0.9099617502405772;0.08386502482452303;0.08439629153620486;18.0;0.2142857142857143
1929;[1829, 1930];0.9757726115768879;0.023066621807526944;0.022754006491910665;0.9099617502405772;0.08386502482452303;0.08439629153620486;18.0;0.16326530612244897;0.9730304660363664;0.02718511678253915;0.023886331044343484;0.9908376325554372;0.00919559653943412;0.009470673228154095;18.0;0.15306122448979592;0.9638145895160345;0.03403291719659536;0.03013176662238428;0.9099617502405772;0.08386502482452303;0.08439629153620486;18.0;0.2142857142857143
1930;[1830, 1931];0.9807765372861295;0.018320560260921805;0.01855998627282638;0.9400664543100068;0.05624129096313678;0.05942118591004744;18.0;0.15306122448979592;0.9785210576380282;0.021576584109337354;0.019196947513288348;0.9908376325554372;0.00919559653943412;0.009470673228154095;18.0;0.14285714285714285;0.9669286075530102;0.030765277323374064;0.02547994063083619;0.9400664543100068;0.05624129096313678;0.05942118591004744;18.0;0.2142857142857143
1931;[1831, 1932];0.9807765372861295;0.018320560260921805;0.01855998627282638;0.9400664543100068;0.05624129096313678;0.05942118591004744;18.0;0.15306122448979592;0.9785210576380282;0.021576584109337354;0.019196947513288348;0.9908376325554372;0.00919559653943412;0.009470673228154095;18.0;0.14285714285714285;0.9618107839123562;0.03523980654040312;0.03113285961529101;0.9789848253208955;0.020031194717033057;0.020193977931517212;18.0;0.2142857142857143
1932;[1832, 1933];0.9779693658313431;0.020727304405017424;0.019290423286932583;0.9400664543100068;0.05624129096313678;0.05942118591004744;18.0;0.16326530612244897;0.9764195938123323;0.02343069826117027;0.021777989559718176;0.9908376325554372;0.00919559653943412;0.009470673228154095;18.0;0.15306122448979592;0.955420627818882;0.04098990789020281;0.03568808205425795;0.9400664543100068;0.05624129096313678;0.05942118591004744;18.0;0.22448979591836732
1933;[1833, 1934];0.9786537461902389;0.020080090387290146;0.018261226759922394;0.9400664543100068;0.05624129096313678;0.05942118591004744;18.0;0.16326530612244897;0.9784933068336807;0.021460776002039106;0.0195222822385376;0.9908376325554372;0.00919559653943412;0.009470673228154095;18.0;0.15306122448979592;0.9594254491534968;0.03779143093002852;0.03406097660939664;0.9400664543100068;0.05624129096313678;0.05942118591004744;18.0;0.2142857142857143
1934;[1834, 1935];0.9831444653553171;0.015894098450084045;0.014817288461866963;0.9400664543100068;0.05624129096313678;0.05942118591004744;18.0;0.16326530612244897;0.9808786415925402;0.018815061852810268;0.01838808460791924;0.9908376325554372;0.00919559653943412;0.009470673228154095;18.0;0.15306122448979592;0.965621170804702;0.032121763555402784;0.02934413831384463;0.9400664543100068;0.05624129096313678;0.05942118591004744;18.0;0.20408163265306123
1935;[1835, 1936];0.9791240815344864;0.019563162244033032;0.019336950430524115;0.9400664543100068;0.05624129096313678;0.0739632491613624;18.0;0.16326530612244897;0.9795297276708216;0.01994159347615185;0.018883581870702555;0.9908376325554372;0.00919559653943412;0.009470673228154095;18.0;0.15306122448979592;0.965621170804702;0.032121763555402784;0.02934413831384463;0.9789848253208955;0.020031194717033057;0.020193977931517212;18.0;0.19387755102040816
1936;[1836, 1937];0.9806898662166634;0.017973808217229756;0.014951572385775462;0.9400664543100068;0.05624129096313678;0.0739632491613624;18.0;0.16326530612244897;0.9809035736917678;0.018634455993957067;0.01486446481059826;0.9908376325554372;0.00919559653943412;0.009470673228154095;18.0;0.15306122448979592;0.9705376130120611;0.02774893200966649;0.02388980978510547;0.9789848253208955;0.020031194717033057;0.020193977931517212;18.0;0.19387755102040816
1937;[1837, 1938];0.9803372939005307;0.018313851505965973;0.01573693772643589;0.9400664543100068;0.05624129096313678;0.05942118591004744;18.0;0.16326530612244897;0.9791267073377686;0.02035496382891749;0.016783126050460975;0.9908376325554372;0.00919559653943412;0.009470673228154095;18.0;0.15306122448979592;0.969808929733945;0.028448175389827628;0.025626993293027065;0.9789848253208955;0.020031194717033057;0.020193977931517212;18.0;0.19387755102040816
1938;[1838, 1939];0.9811164251955672;0.017524282112302815;0.013077804333688249;0.9400664543100068;0.05624129096313678;0.05942118591004744;18.0;0.16326530612244897;0.9798110876966647;0.01970668987216435;0.014309237708805805;0.9908376325554372;0.00919559653943412;0.009470673228154095;18.0;0.15306122448979592;0.9720198771589518;0.026305423517306324;0.021756212267618452;0.9789848253208955;0.020031194717033057;0.020193977931517212;18.0;0.19387755102040816
1939;[1839, 1940];0.9787484971263796;0.01994163376674111;0.016466951991294214;0.9099617502405772;0.08386502482452303;0.08439629153620486;18.0;0.16326530612244897;0.9757550602495098;0.023902958198254467;0.019357654535626722;0.9908376325554372;0.00919559653943412;0.009470673228154095;18.0;0.15306122448979592;0.9685740510792129;0.02990807213055036;0.026672175514739674;0.9789848253208955;0.020031194717033057;0.020193977931517212;18.0;0.19387755102040816
1940;[1840, 1941];0.9819317795431495;0.01715533722036063;0.012999259451237526;0.9400664543100068;0.05624129096313678;0.05942118591004744;18.0;0.15306122448979592;0.9777491369140583;0.02219665516832649;0.017051118317371963;0.9908376325554372;0.00919559653943412;0.009470673228154095;18.0;0.15306122448979592;0.9685740510792129;0.02990807213055036;0.026672175514739674;0.9306282244165778;0.06882298225072127;0.09823729810778066;18.0;0.19387755102040816
1941;[1841, 1942];0.9845133915832351;0.014899108133778182;0.011982263342117737;0.9789848253208955;0.020031194717033057;0.019280735909356184;18.0;0.15306122448979592;0.9774173288712951;0.02250453239702787;0.019171816712946897;0.9908376325554372;0.00919559653943412;0.009470673228154095;18.0;0.15306122448979592;0.9685740510792129;0.02990807213055036;0.026672175514739674;0.9607329284860074;0.03998276446058072;0.0420510802598834;18.0;0.1836734693877551
1942;[1842, 1943];0.9858208283315434;0.013491562253074213;0.009794019325496828;0.9789848253208955;0.020031194717033057;0.019280735909356184;18.0;0.15306122448979592;0.9808631549510337;0.018841076034996178;0.015335065300100688;0.9908376325554372;0.00919559653943412;0.009470673228154095;18.0;0.15306122448979592;0.9720198771589518;0.026305423517306088;0.023152842548353217;0.9607329284860074;0.03998276446058072;0.0420510802598834;18.0;0.17346938775510204
1943;[1843, 1944];0.9845133915832351;0.014899108133778182;0.011982263342117737;0.9099617502405772;0.08386502482452259;0.08851607385028946;18.0;0.15306122448979592;0.9788808405252274;0.021074064328893805;0.018782842837259884;0.9488801212514659;0.050098499096156206;0.04043708298756173;18.0;0.15306122448979592;0.972748560437068;0.025602883569457245;0.023355126265476315;0.9607329284860074;0.03998276446058072;0.0420510802598834;18.0;0.17346938775510204
1944;[1844, 1945];0.9885435882742081;0.011020308386618697;0.008978464114250828;0.9488801212514659;0.050098499096156206;0.04043708298756173;18.0;0.14285714285714285;0.9837437500717663;0.016175423393128056;0.014628781113497665;0.9488801212514659;0.050098499096156206;0.04043708298756173;18.0;0.14285714285714285;0.9756296950504191;0.022633514777461016;0.01906037336175919;0.9789848253208955;0.020031194717033057;0.020193977931517212;18.0;0.17346938775510204
1945;[1845, 1946];0.9906450520999038;0.009115596024487832;0.0066918636939562294;0.9908376325554372;0.00919559653943412;0.003156891076051365;18.0;0.1326530612244898;0.9852363041284301;0.014844281137450403;0.012777006537892382;0.9789848253208955;0.020031194717032096;0.012966953757253456;18.0;0.1326530612244898;0.9756296950504191;0.022633514777461016;0.01906037336175919;0.9789848253208955;0.020031194717033057;0.020193977931517212;18.0;0.17346938775510204
1946;[1846, 1947];0.991492443413738;0.008372443035363743;0.007334255814586266;0.9908376325554372;0.00919559653943412;0.003156891076051365;18.0;0.1326530612244898;0.9852363041284301;0.014844281137450403;0.01429982348275614;0.9488801212514659;0.050098499096156206;0.04043708298756173;18.0;0.1326530612244898;0.9756296950504191;0.022633514777461016;0.01906037336175919;0.9789848253208955;0.020031194717033057;0.020193977931517212;18.0;0.17346938775510204
1947;[1847, 1948];0.9892712060789577;0.010449450209934218;0.007827892647379818;0.9908376325554372;0.00919559653943412;0.003156891076051365;18.0;0.1326530612244898;0.9828805994881404;0.01708490515408939;0.014665787879982906;0.8640197266773723;0.1178401222720609;0.11589736465688685;18.0;0.1326530612244898;0.972020689591368;0.025685749583641497;0.020242926263420374;0.9908376325554372;0.00919559653943412;0.009470673228154095;18.0;0.17346938775510204
1948;[1848, 1949];0.9896473170409411;0.010068411527902183;0.007946105565690401;0.9908376325554372;0.00919559653943412;0.003156891076051365;18.0;0.1326530612244898;0.9840123030993096;0.015950274940461837;0.014352998839729247;0.9583183511448949;0.03705930285435576;0.027421428391579024;18.0;0.1326530612244898;0.9723968005533514;0.02531738802236463;0.020556770853536466;0.9908376325554372;0.00919559653943412;0.009470673228154095;18.0;0.17346938775510204
